ort_id,Place,Name Variant,Diocese,Institution,Office,Column_num,Reference
10301550,Neukirchen,Nyenkerken,Bremen. dioc.,par. eccl.,,323,
10301550,Neukirchen,Newnkirchen,Frising. dioc.,par. eccl.,,363,
10301551,Neumagen,Nouimagen.,Colon. dioc.,par. eccl. s. Stephani,,"38, 253, 371",
10301551,Neumagen,Nouimagen.,Colon. dioc.,mon. o. s. A. e. m.,prior et conv.,297,
10301553,Neunkirchen,Nunkirchen,Magunt. dioc.,par. eccl.,,292,
10301554,Neunkirchen b. Weiden,Newnkirchen al. in Weyden,Ratisp. dioc.,par. eccl.,,274,
10301555,Neuss,"Nussien.,ussia",Colon. dioc.,mon. o. s. B.,abb. et conv.,312,
10301555,Neuss,"Nussien.,ussia",Colon. dioc.,mon. o. s. B.,rector (can.) eccl.,77,
10301555,Neuss,"Nussien.,ussia",Colon. dioc.,mon. o. s. A.,prep. et conv.,297,
10301555,Neuss,"Nussien.,ussia",Colon. dioc.,mon. o. s. A.,monach.,267,
10301555,Neuss,"Nussien.,ussia",Colon. dioc.,hosp. paup.,,312,
10301556,Neustadt a. D,Nigenstat,Brandeb. dioc.,par. eccl.,,238,
10301558,Neustadt,Nygenstad,Lubic. dioc.,par. eccl.,,100,
10301558,Neustadt,Nouacuiitas,Salzb. dioc.,par. eccl. b. Marie,,"141, 142, 297",
10301558,Neustadt,Nouacuiitas,Salzb. dioc.,par. eccl. s. Vdalrici,,"80, 112",
10301559,Neustift,Nouacella,Brixin. dioc.,mon. o. s. A.,,126,
10301560,Neuweiler,Nouillaren.,Argent. dioc.,mon. s. Petri o. s. B.,,297,
10301560,Neuweiler,Nouillaren.,Argent. dioc.,mon. s. Petri o. s. B.,abb.,199,
10301560,Neuweiler,Nouillaren.,Argent. dioc.,mon. s. Petri o. s. B.,camerar.,199,
10301560,Neuweiler,Nouillaren.,Argent. dioc.,mon. s. Petri o. s. B.,monach.,199,
,Nicopolis,,,,ep.,177,
10301567,Niederaltaich,"Inferioralt[h]a, Inferioraltach[en]",Patav. dioc.,mon. o. s. B.,,187,
10301567,Niederaltaich,"Inferioralt[h]a, Inferioraltach[en]",Patav. dioc.,mon. o. s. B.,abb.,"53, 206, 385",
10301567,Niederaltaich,"Inferioralt[h]a, Inferioraltach[en]",Patav. dioc.,mon. o. s. B.,conv.,206,
10301569,Nieder-Ehnheim,Ehenheim inferior,Argent. dioc.,capel. s. Barbare,,92,
10301570,Niederhone,Niddernhoende,Magunt. dioc.,capel.,,243,
10301571,Nieder-Ingelheim,Inferioringelnheim,Magunt. dioc.,mon. Auleregie o. s. A.,,188,
10301571,Nieder-Ingelheim,Inferioringelnheim,Magunt. dioc.,,scultetus,188,
10301572,Nieder-Trebra,Inferior Trebere,Magunt. dioc.,par. eccl.,,339,
10301573,Nieder-Wangen,Nider[n]wangen,Const. dioc.,par. eccl.,,234,
10301574,Nienburg,"Nienborch, Niendorp",Magdeb. dioc.,eccl. s. Wiperti,prepos.,193,
10301575,Nieuwerve,Nyewerue,Traiect. dioc.,par. eccl.,,218,
10301579,Nimbschen,Nemzin,Merseb. dioc.,mon. Cist. ord.,abbat. et conv.,63,
10301580,Nimptsch,Nympcz,Wratisl. dioc.,,plebanus,"239, 244",
10301581,"Nonsberg, Val di Non",Vallis Ananis,Trident. dioc.,par. eccl. s. Eusebii,,54,
10301581,"Nonsberg, Val di Non",Vallis Ananis,Trident. dioc.,par. eccl. b. Marie in Tassulo,,177,
10301582,Noorddyk,Nortich,Traiect. dioc.,par. eccl.,,57,
10301583,Nordhausen,Northusen.,Magunt. dioc.,eccl. s. Crucis,prepos.,143,
10301583,Nordhausen,Northusen.,Magunt. dioc.,eccl. s. Crucis,decan.,"156, 296",
10301583,Nordhausen,Northusen.,Magunt. dioc.,eccl. s. Crucis,cantor.,296,
10301583,Nordhausen,Northusen.,Magunt. dioc.,eccl. s. Crucis,scholast.,296,
10301583,Nordhausen,Northusen.,Magunt. dioc.,eccl. s. Crucis,can.,"156, 296",
10301583,Nordhausen,Northusen.,Magunt. dioc.,eccl. s. Crucis,capit.,143,
10301583,Nordhausen,Northusen.,Magunt. dioc.,eccl. s. Crucis,vic.,"226, 296",
10301583,Nordhausen,Northusen.,Magunt. dioc.,par. eccl. s. Blasii,,296,
10301583,Nordhausen,Northusen.,Magunt. dioc.,par. eccl. s. Jacobi e. m.,,296,
10301583,Nordhausen,Northusen.,Magunt. dioc.,par. eccl. s. Nicolai,,"21, 296",
10301583,Nordhausen,Northusen.,Magunt. dioc.,par. eccl. s. Petri,,296,
10301583,Nordhausen,Northusen.,Magunt. dioc.,mon. b. Marie Nouioperis Cist. ord. e. m.,"prep., abbat. et conv.","120, 296, 387",
10301583,Nordhausen,Northusen.,Magunt. dioc.,mon. b. Marie Nouioperis Cist. ord. e. m.,vic. in eccl.,226,
10301583,Nordhausen,Northusen.,Magunt. dioc.,hosp. paup. s. Martini e. m.,,296,
10301583,Nordhausen,Northusen.,Magunt. dioc.,,opid.,"89, 296",
10301584,Nördlingen,Nordlingen,August. dioc.,par. eccl. s. Emerami,,387,
10301585,Northeim,"Northem., Norten",Magunt. dioc.,par. eccl.,,"295, 350",
10301585,Northeim,"Northem., Norten",Magunt. dioc.,capel. s. Ciriaci,,"174, 231",
10301585,Northeim,"Northem., Norten",Magunt. dioc.,mon. s. Blasii o. s. B.,,"295, 350",
10301586,Nörthen,Northunen.,Magunt. dioc.,eccl.,prepos.,178,
10301586,Nörthen,Northunen.,Magunt. dioc.,eccl.,decan.,67,
10301586,Nörthen,Northunen.,Magunt. dioc.,eccl.,capit.,67,
10301588,Norwegen,Norwegia,,,regnum,"21, 267",
10301602,Noyon,Nouiomen.,,,ep.,"85, 322, 323",
10301608,Nürnberg,"Nurembergh, Nurembergen.",Bamberg. dioc.,capel. novi hosp. paup.,,"159, 297",
10301608,Nürnberg,"Nurembergh, Nurembergen.",Bamberg. dioc.,,burgravi,"12, 111, 121, 230, 267",
10301608,Nürnberg,"Nurembergh, Nurembergen.",Bamberg. dioc.,,opid.,"167, 184, 211",
10301608,Nürnberg,"Nurembergh, Nurembergen.",Bamberg. dioc.,,laici,37,
10301615,Nykirke,Nyenkerke,Traiect. dioc.,par. eccl.,,390,
10301618,Oberaltaich,Altach superior,Ratisp. dioc.,mon. o. s. B.,abb. et conv.,284,
10301619,Oberberge,Superior Berge,Minden. dioc.,par. eccl.,,342,
10301620,Oberburg,Obernburg,Const. dioc.,par. eccl.,,357,
10301621,Ober-Ingelheim,Ingelheim superior,Magunt. dioc.,par. eccl.,,317,
10301621,Ober-Ingelheim,Ingelheim superior,Magunt. dioc.,,scultetus,188,
10301622,Oberlahnstein,Superiorlanstein,Trev. dioc.,par. eccl.,,250,
10301623,Obernberg,Obernperg,Patav. dioc.,par. eccl.,,"261, 262",
10301625,Obernburg,Obremburg,Aquil. dioc.,mon. o. s. B.,,23,
10301625,Obernburg,Obremburg,Aquil. dioc.,mon. o. s. B.,abb.,"24, 125, 170, 321",
10301625,Obernburg,Obremburg,Aquil. dioc.,mon. o. s. B.,conv.,170,
10301625,Obernburg,,Magunt. dioc.,par. eccl.,,114,
10301627,Oberndorf,Oberendorff,Eystet. dioc.,par. eccl.,,230,
10301628,Oberwesel,Wesalien.,Trev. dioc.,eccl.,thesaurar.,234,
10301629,Oberwinterthur,Ouerwinterthure,Const. dioc.,par. eccl.,,326,
10301630,Obing,Obingin,Salzb. dioc.,par. eccl.,,111,
10301631,Ochtersum,Ochtersun,Bremen. dioc.,par. eccl.,,136,
10301632,Odenrode,Roden.,Leod. dioc.,eccl. s. Ode,decan.,7,
10301633,Odense,Ottonien.,,,armig. et mil.,337,
10301635,Oels,"Olsnic., Olsna",Wratisl. dioc.,par. eccl.,,"127, 256, 284",
10301635,Oels,"Olsnic., Olsna",Wratisl. dioc.,capel. castri,,81,
10301635,Oels,"Olsnic., Olsna",Wratisl. dioc.,,dux,81,
10301635,Oels,"Olsnic., Olsna",Wratisl. dioc.,,ducissa,81,
10301637,Oestorf,? Odenstarp,Padeb. dioc.,par. eccl.,,221,
10301640,Öhringen,Oringew,Herbipol. dioc.,eccl. b. Marie,prepos.,126,
10301640,Öhringen,Oringew,Herbipol. dioc.,eccl. s. Petri,prepos.,218,
10301641,Oldenbrok,Oldenbrüke,Bremen. dioc.,par. eccl.,,216,
10301642,Oldenzaal,"Aldensalen, Aldenzalen",Traiect. dioc.,eccl. s. Plechelini,prepos.,105,
10301642,Oldenzaal,"Aldensalen, Aldenzalen",Traiect. dioc.,eccl. s. Plechelini,can.,"224, 267",
10301642,Oldenzaal,"Aldensalen, Aldenzalen",Traiect. dioc.,eccl. s. Plechelini,capit.,105,
10301643,Oldisleben,Oldesleiben,Magunt. dioc.,mon. o. s. B.,abb. et conv.,157,
10301643,Oldisleben,Oldesleiben,Magunt. dioc.,mon. o. s. B.,monach.,67,
10301644,Öllingen,? Olexen.,Magunt. dioc.,capel.,,"100, 131",
10301645,Olmütz,Olomucen.,,,ep.,"50, 218, 358",
10301645,Olmütz,Olomucen.,,eccl.,prepos.,"329, 366",
10301645,Olmütz,Olomucen.,,eccl.,custod.,50,
10301645,Olmütz,Olomucen.,,eccl.,can.,"17, 20, 99, 133, 142, 183, 251, 286, 329, 364, 365, 366",
10301645,Olmütz,Olomucen.,,eccl.,capit.,"258, 358",
10301645,Olmütz,Olomucen.,,,cler.,"123, 365",
10301645,Olmütz,Olomucen.,,,dioc.,131,
10301646,Olnstorf,Ornstorff,Patav. dioc.,par. eccl.,,121,
10301647,Ölsburg,Olsborg,Hildesem. dioc.,eccl. s. Cecilie,vic.,220,
10301649,Ölsnitz,Olsnicz,Nuemb. dioc.,,castrum,13,
10301650,St. Omer,de Sanctoaudomaro,Morin. dioc.,eccl. s. Audomari,can.,"127, 128",
10301655,Oostvoorne,Oestworne,Traiect. dioc.,par. eccl.,,213,
10301656,Oppeln,Opolien.,Wratisl. dioc.,eccl. s. Crucis,decan.,"239, 240, 244",
10301656,Oppeln,Opolien.,Wratisl. dioc.,eccl. s. Crucis,can.,"41, 50, 125",
10301656,Oppeln,Opolien.,Wratisl. dioc.,eccl. s. Crucis,vic.,397,
10301656,Oppeln,Opolien.,Wratisl. dioc.,,alt. in antiquo castro,290,
10301656,Oppeln,Opolien.,Wratisl. dioc.,,dux,"69, 164",
10301656,Oppeln,Opolien.,Wratisl. dioc.,,opid.,286,
10301657,Oppenheim,Oppenheym,Magunt. dioc.,capel. s. Antonii,,308,
10301657,Oppenheim,Oppenheym,Magunt. dioc.,,capitaneus,188,
10301660,Oron,,Meten. dioc.,par. eccl.,,219,
10301661,Orten,,Leod. dioc.,par. eccl.,,347,
10301664,Ortenberg,,Argent. dioc.,,civit. et castrum,81,
10301664,Ortenberg,,Magunt. dioc.,par. eccl.,,315,
10301664,Ortenberg,,Salzb. dioc.,,comes,"12, 359",
10301665,Ösel,Osil.,,eccl.,can.,349,
10301665,Ösel,Osil.,,,dioc.,350,
10301666,Osnabrück,Osnaburgen.,,,ep. (el.),"14, 55, 104, 146, 157, 220, 259, 299",
10301666,Osnabrück,Osnaburgen.,,,administrator,299,
10301666,Osnabrück,Osnaburgen.,,eccl.,prepos.,248,
10301666,Osnabrück,Osnaburgen.,,eccl.,decan.,"146, 214, 264",
10301666,Osnabrück,Osnaburgen.,,eccl.,can.,"103, 242, 248",
10301666,Osnabrück,Osnaburgen.,,eccl.,capit.,"55, 104, 146, 157, 220, 259, 264",
10301666,Osnabrück,Osnaburgen.,,eccl.,alt.,146,
10301666,Osnabrück,Osnaburgen.,,eccl. s. Johannis,prepos.,"220, 258",
10301666,Osnabrück,Osnaburgen.,,eccl. s. Johannis,dign.,214,
10301666,Osnabrück,Osnaburgen.,,eccl. s. Johannis,can.,"55, 214, 248, 299",
10301666,Osnabrück,Osnaburgen.,,eccl. s. Johannis,capit.,"220, 258",
10301666,Osnabrück,Osnaburgen.,,eccl. s. Johannis,vic.,"55, 104, 217, 264",
10301666,Osnabrück,Osnaburgen.,,capel. s. Jacobi,,55,
10301666,Osnabrück,Osnaburgen.,,capel. s. Nicolai,,389,
10301666,Osnabrück,Osnaburgen.,,capel. s. Pauli,,202,
10301666,Osnabrück,Osnaburgen.,,capel. 1100 Virginum e. m.,,157,
10301666,Osnabrück,Osnaburgen.,,,presb.,"157, 253",
10301666,Osnabrück,Osnaburgen.,,,cler.,"17, 106, 156, 157, 213, 244, 258, 264, 270, 309, 367, 388",
10301666,Osnabrück,Osnaburgen.,,,collector,135,
10301666,Osnabrück,Osnaburgen.,,,laici,299,
10301667,Osterhofen,Osterhouen,Patav. dioc.,mon. s. Margarete Prem. ord.,abb.,191,
10301668,Österreich,Austria,,,dux,"13, 14, 22, 32, 40, 59, 99, 116, 153, 160, 219, 242, 245, 280, 328, 331, 389",
10301668,Österreich,Austria,,,ducissa,"99, 116",
10301669,Osthausen,Osthusen,Magunt. dioc.,par. eccl.,,40,
10301670,Ostheim,,Magunt. dioc.,par. eccl.,,"148, 397",
10301671,Ostia,Ostien.,,,ep.,"10, 97, 117, 119",
10301671,Ostia,Ostien.,,,civit.,270,
10301673,Ottenbach,Ottembach,Const. dioc.,par. eccl.,,291,
10301674,Ottenheim,Ottenheim al. Nuwekirche,Argent. dioc.,par. eccl. s. Nicolai,,250,
10301675,Ottersdorf,Attersdorf,Argent. dioc.,capel. resp. par. eccl.,,"64, 333",
10301675,Ottersdorf,Attersdorf,Argent. dioc.,,villa,"64, 333",
10301676,Ottmachau,"Othmuchowien., Othmuchowo, Othmincow, Othomochaw",Wratisl. dioc.,eccl. s. Nicolai,prepos.,50,
10301676,Ottmachau,"Othmuchowien., Othmuchowo, Othmincow, Othomochaw",Wratisl. dioc.,eccl. s. Nicolai,can.,"240, 284, 295, 344, 357",
10301676,Ottmachau,"Othmuchowien., Othmuchowo, Othmincow, Othomochaw",Wratisl. dioc.,eccl. s. Nicolai,alt.,58,
10301676,Ottmachau,"Othmuchowien., Othmuchowo, Othmincow, Othomochaw",Wratisl. dioc.,capel. b. Marie Virg. e. m.,,113,
10301679,Oudenburg,,Tornac. dioc.,mon. o. s. B.,abb. et conv.,311,
10301680,Ouderkerk,Ouderkerke,Traiect. dioc.,,personatus,"157, 355",
10301686,Overschie,Ouderschiede,Traiect. dioc.,par. eccl.,,24,
10301689,Owingen,Owinghen,Const. dioc.,capel. s. Nicolai,,95,
10301690,Oyas,Oys,Wratisl. dioc.,par. eccl.,,263,
10301692,Paderborn,Padebornen.,,,el.,"145, 221, 240, 348, 370",
10301692,Paderborn,Padebornen.,,,administrator,348,
10301692,Paderborn,Padebornen.,,eccl.,prepos.,"269, 363",
10301692,Paderborn,Padebornen.,,eccl.,decan.,"118, 119",
10301692,Paderborn,Padebornen.,,eccl.,cantor.,"269, 363",
10301692,Paderborn,Padebornen.,,eccl.,can.,"15, 119, 178, 269, 363",
10301692,Paderborn,Padebornen.,,eccl.,capit.,363,
10301692,Paderborn,Padebornen.,,eccl.,vic.,"44, 70, 104, 217, 390",
10301692,Paderborn,Padebornen.,,eccl.,capel.,332,
10301692,Paderborn,Padebornen.,,eccl. ss. Petri et Andree,can.,"24, 44, 70, 119",
10301692,Paderborn,Padebornen.,,eccl. ss. Petri et Andree,vic.,174,
10301692,Paderborn,Padebornen.,,mon. ss. Petri et Pauli o. s. B.,abb.,"24, 145",
10301692,Paderborn,Padebornen.,,,cler.,"148, 165, 166, 178, 205",
10301692,Paderborn,Padebornen.,,,subcollect.,220,
10301692,Paderborn,Padebornen.,,,mil.,164,
10301693,Padua,,,mon.,,172,
10301693,Padua,,,studium,,"304, 311",
10301693,Padua,,,,presb.,233,
10301694,Palestrina,Prenestin.,,,ep.,113,
10301695,Paltental,Gallepaltental,Salzb. dioc.,par. eccl. s. Laurentii,,353,
10301697,Parchim,"Parcham, Perchim",Zwerin. dioc.,par. eccl. s. Georgii,,226,
10301697,Parchim,"Parcham, Perchim",Zwerin. dioc.,par. eccl. s. Marie Virg.,,"172, 226, 236",
10301697,Parchim,"Parcham, Perchim",Zwerin. dioc.,,archidiacon.,226,
10301698,Parey,"Parreya, Perreya",Meten. dioc.,par. eccl.,,342,
10301699,Paris,Parisien.,,par. eccl. s. Germanieteris,,102,
10301699,Paris,Parisien.,,studium,,"60, 102, 161, 236, 255, 256, 268, 311, 314, 336",
10301700,Parkentin,Parchentin,Zwerin dioc.,par. eccl.,,91,
10301703,Passau,Patauien.,,,ep.,"8, 13, 15, 17, 25, 45, 50, 62, 66, 90, 122, 124, 151, 164, 213, 245, 259, 291, 300, 316, 331, 352, 359, 364, 388, 398",
10301703,Passau,Patauien.,,,curia episc.,304,
10301703,Passau,Patauien.,,eccl.,prepos.,"88, 146, 153, 300, 302, 366",
10301703,Passau,Patauien.,,eccl.,decan.,"88, 205, 210, 223, 303, 364",
10301703,Passau,Patauien.,,eccl.,can.,"15, 19, 20, 62, 88, 97, 118, 122, 124, 152, 153, 164, 214, 261, 262, 303, 359, 360, 364, 365, 366, 389",
10301703,Passau,Patauien.,,eccl.,capit.,"8, 24, 66, 164, 302, 303, 316, 352, 364",
10301703,Passau,Patauien.,,,alt.,291,
10301703,Passau,Patauien.,,eccl. b. Marie in Nydenburg,benef.,278,
10301703,Passau,Patauien.,,eccl. ss. Petri et Andreæ,prep. et capit.,302,
10301703,Passau,Patauien.,,eccl. s. Nicolai o. s. A. e. m.,prep. et conv.,213,
10301703,Passau,Patauien.,,par. eccl. s. Egidii ultra pontem Eni cum dom. leprosorum,,302,
10301703,Passau,Patauien.,,par. eccl. ad s. Vitum,,50,
10301703,Passau,Patauien.,,capel. s. Spiritus,,123,
10301703,Passau,Patauien.,,,presb.,"75, 90, 118, 200, 254, 260, 292, 316, 320, 353, 358, 359, 364, 385",
10301703,Passau,Patauien.,,,cler.,"62, 67, 123, 164, 229, 244, 245, 259, 278, 290, 316, 320, 326, 331, 352, 359, 375, 397, 398",
10301703,Passau,Patauien.,,,scolar.,138,
10301703,Passau,Patauien.,,,dioc.,124,
10301703,Passau,Patauien.,,,armig.,"334, 339",
10301703,Passau,Patauien.,,,mil.,"110, 202, 228, 262, 304",
10301703,Passau,Patauien.,,,baron.,150,
10301703,Passau,Patauien.,,,domic.,304,
10301703,Passau,Patauien.,,,opid.,"304, 340",
10301703,Passau,Patauien.,,,laici,"75, 103, 262, 353",
10301703,Passau,Patauien.,,,civit.,304,
10301704,Patschkau,"Patzkow, Potzkow",Wratisl. dioc.,par. eccl.,,"113, 286",
10301705,Pattensen,,Minden. dioc.,par. eccl.,,346,
10301705,Pattensen,,Minden. dioc.,,archidiacon.,346,
10301706,Pavia,Pavien.,,eccl.,can.,76,
10301707,Pawlowice,Pawlowicze,Poznan. dioc.,par. eccl.,,338,
10301708,Pawlowo,Paulowo,Gnezn. dioc.,par. eccl.,,338,
10301709,Pegau,Pegauia,Merseb. dioc.,par. eccl.,,386,
10301710,Pegelow,Peghelow,Camin. dioc.,par. eccl.,,144,
10301711,Peilenstein,Peylenstayn,Aquil. dioc.,par. eccl.,,"24, 125",
10301712,Peine,Peyne,Hildesem. dioc.,par. eccl.,,264,
10301713,"Peisern, Pyzdry",Piseri,Poznan. dioc.,capel. s. Crucis e. m.,,293,
10301714,Pels,,Salzb. dioc.,par. eccl.,,78,
10301720,Perlach,,Frising. dioc.,par. eccl. s. Michaelis,,323,
10301721,Perleberg,Parleberge,Havelb. dioc.,par. eccl.,,"118, 142",
10301723,Perugia,Perusin.,,,domic.,21,
10301725,Petersberg,Mons sancti Petri,Frising. dioc.,eccl. s. Petri,prepos.,15,
10301728,Peuerbach,Pewrbach,Patav. dioc.,par. eccl.,,"290, 316",
10301732,Pfaffenhofen,Phaffenhouen,August. dioc.,par. eccl.,,"26, 293",
10301733,Pfaffenschlag,Phaffenslag,Patav. dioc.,capel. s. Wolfgangi,,320,
10301734,Pfaffing,Weglastorf al. Pfaffing,Patav. dioc.,par. eccl.,,339,
10301735,Pfäffing,Pheffing,Patav. dioc.,par. eccl.,,151,
10301736,Pfaffmünster,Monasteriumclericorum,Ratisp. dioc.,eccl. s. Tiburtii,prep. et capit.,234,
10301736,Pfaffmünster,Monasteriumclericorum,Ratisp. dioc.,eccl. s. Tiburtii,can.,"40, 110",
10301737,Pfarrkirchen,Pharkirchen,Patav. dioc.,par. eccl.,,"94, 128",
10301738,Pfeffingen,,Basil. dioc.,par. eccl.,,252,
10301739,Pferdtingsleben,Perdingesleibin,Ma-gunt. dioc.,par. eccl.,,135,
10301740,Pfin,Phin,Const. dioc.,par. eccl.,,233,
10301741,Pforta,Porta,Nuemb. dioc.,mon. Cist. ord.,abb.,"81, 281",
10301741,Pforta,Porta,Nuemb. dioc.,mon. Cist. ord.,conv.,281,
10301747,Piacenza,Placentin.,,,ep.,"69, 78, 114, 272, 340",
10301747,Piacenza,Placentin.,,hosp. paup.,,78,
10301748,Piber,"Periber, Pyber",Seccov. dioc.,par. eccl. s. Andree,,"152, 215, 258, 389",
10301749,S. Pietro,s. Petri ultra Ysontium (Isonzo),Aquil. dioc.,par. eccl.,,278,
10301751,Pinka,Pincha,Salzb. dioc.,,flumen,324,
10301752,Pinkau,"Pucinaw, Pucinen.",Salzb. dioc.,par. eccl.,,"323, 324",
10301752,Pinkau,"Pucinaw, Pucinen.",Salzb. dioc.,,silva,324,
10301753,Piotrkow,Piotrkowia,Gnezn. dioc.,,plebanus,309,
10301755,Pisa,,,,concilium,"8, 16, 29, 39, 105, 171, 191, 239, 308, 336",
10301755,Pisa,,,,doctor,62,
10301755,Pisa,,,,civit.,141,
10301757,Pistoja,Pistorien.,,eccl.,archidiacon.,63,
10301757,Pistoja,Pistorien.,,,dioc.,336,
10301757,Pistoja,Pistorien.,,,opid.,321,
10301758,Pitschen,Pitzcin,Wratisl. dioc.,par. eccl.,,113,
10301758,Pitschen,Pitzcin,Wratisl. dioc.,capel. s. Hedwigis,,113,
10301761,Plass,Plas,Prag. dioc.,par. eccl. mon. Cist. ord.,,117,
10301762,Plassenburg,Plassenborg,Bamberg. dioc.,capel. in castrum,,103,
10301763,Plattling,Pladling[en],Ratisp. dioc.,par. eccl.,,"110, 210",
10301764,Plittersdorf,"Blidersdorff, Blittersdorf",Argent. dioc.,,villa,"64, 333",
10301765,Plock,Plocen.,,,ep.,133,
10301765,Plock,Plocen.,,eccl.,dign.,338,
10301765,Plock,Plocen.,,eccl.,can.,"69, 232, 338",
10301765,Plock,Plocen.,,mon. b. Marie Magdalene Prem. ord.,prepos.,"5, 24",
10301765,Plock,Plocen.,,,presb.,102,
10301765,Plock,Plocen.,,,cler.,"5, 46, 244",
10301765,Plock,Plocen.,,,dioc.,338,
10301766,Plön,Ploen,Lubic. dioc.,,opid.,266,
10301767,Poditz,Bodicz,Aquil. dioc.,par. eccl. b. Margarete,,170,
10301768,Poel,Pole,Lubic. dioc.,par. eccl.,,154,
10301769,Polen,Polonia,,,rex,"5, 17, 46, 49, 69, 102, 133, 244, 272, 285, 289, 314, 332, 338, 357, 369",
10301769,Polen,Polonia,,,regina,288,
10301769,Polen,Polonia,,,regnum,"17, 21, 22, 51, 63, 67, 82, 261, 266, 277, 285, 386, 399",
10301770,Polling,Polngen,August. dioc.,mon. o. s. A.,prepos.,303,
10301771,Pomesanien,Pomezaniën.,,,ep. (el.),"19, 60, 270, 277, 293",
10301771,Pomesanien,Pomezaniën.,,eccl.,dign.,338,
10301771,Pomesanien,Pomezaniën.,,eccl.,can.,"19, 284, 338",
10301771,Pomesanien,Pomezaniën.,,eccl.,capit.,"19, 60, 277, 293",
10301771,Pomesanien,Pomezaniën.,,,cler.,"63, 293",
10301771,Pomesanien,Pomezaniën.,,,mil.,293,
10301772,Pommern,Pomerania,,,dux,"8, 9",
10301773,Ponigl,Ponikel,Aquil. dioc.,par. eccl. s. Martini,,"170, 321",
10301774,Pont-à-Mousson,Ponsmontionis al. Leodien.,Meten. dioc.,dom. s. Antonii o. s. A.,preceptor.,"60, 321",
10301778,Porto,Portuen.,,,ep.,"56, 108, 169, 184, 351",
10301779,Posen,Poznaniën.,,,ep. (el.),"39, 43, 49, 102, 103, 133, 198, 243, 249, 273, 288, 294, 307, 314, 338, 341, 366, 396, 398",
10301779,Posen,Poznaniën.,,,vic. episc.,"43, 249",
10301779,Posen,Poznaniën.,,,mensa episc.,"37, 49, 199",
10301779,Posen,Poznaniën.,,eccl.,prepos.,"43, 321, 341",
10301779,Posen,Poznaniën.,,eccl.,decan.,308,
10301779,Posen,Poznaniën.,,eccl.,cantor.,"43, 341",
10301779,Posen,Poznaniën.,,eccl.,can.,"39, 43, 49, 198, 222, 249, 282, 283, 294, 303, 307, 308, 309, 314, 333, 338, 397, 398",
10301779,Posen,Poznaniën.,,eccl.,capit.,"49, 199, 294, 321, 396",
10301779,Posen,Poznaniën.,,eccl.,vic.,"282, 283",
10301779,Posen,Poznaniën.,,eccl.,alt.,"243, 309, 341",
10301779,Posen,Poznaniën.,,par. eccl. s. Marie Magdalene,,282,
10301779,Posen,Poznaniën.,,,presb.,"69, 114",
10301779,Posen,Poznaniën.,,,cler.,63,
10301779,Posen,Poznaniën.,,,subcollect.,283,
10301779,Posen,Poznaniën.,,,scolar.,304,
10301779,Posen,Poznaniën.,,,mil.,332,
10301779,Posen,Poznaniën.,,,domic.,375,
10301779,Posen,Poznaniën.,,,com. palat.,332,
10301781,Pössneck,Pesznig,Magunt. dioc.,par. eccl.,,334,
10301785,Prag,,,,aep.,"41, 98, 218, 353, 364",
10301785,Prag,,,eccl.,prepos.,17,
10301785,Prag,,,eccl.,custod.,20,
10301785,Prag,,,eccl.,archidiacon.,284,
10301785,Prag,,,eccl.,dign.,"20, 308",
10301785,Prag,,,eccl.,can.,"20, 41, 48, 49, 98, 142, 247, 308",
10301785,Prag,,,eccl.,capit.,"41, 218, 353",
10301785,Prag,,,eccl.,alt.,"240, 352",
10301785,Prag,,,eccl. s. Appollinaris,can.,251,
10301785,Prag,,,eccl. Omniumsanctorum in castro,decan.,334,
10301785,Prag,,,capel. s. Mauritii in castro,,20,
10301785,Prag,,,mon. s. Georgii o. s. B. in castro,benef.,58,
10301785,Prag,,,mon. Strahouien. e. m.,abb.,9,
10301785,Prag,,,studium,,"58, 164, 334, 375, 385",
10301785,Prag,,,,presb.,"49, 190, 294, 313",
10301785,Prag,,,,cler.,286,
10301785,Prag,,,,provincia,"223, 365",
10301785,Prag,,,,dioc.,"17, 20, 99, 218",
10301785,Prag,,,,legatus,306,
10301785,Prag,,,,nuntius,364,
10301785,Prag,,,,armig.,385,
10301785,Prag,,,,mil.,149,
10301785,Prag,,,,baron.,30,
10301787,Praunheim,Prumheym,Magunt. dioc.,par. eccl.,,203,
10301788,Preetz,Pretz,Lubic. dioc.,mon. o. s. B.,monial.,177,
10301789,Premontré,Premonstraten.,Laudun. dioc.,mon. Prem. ord.,abb.,76,
10301791,Prenzlau,Prem sloen.,Camin. dioc.,par. eccl.,,361,
10301793,Preussen,Prusia,,,,"51, 63, 67, 70, 266, 272, 285, 322, 367, 369",
10301794,Prien,,Chiem. dioc.,par. eccl.,,160,
10301796,Priment,Przemanth,Poznan. dioc.,par. eccl. s. Andree,,357,
10301796,Priment,Przemanth,Poznan. dioc.,,civit.,357,
10301798,Prüll,Pruel,Ratisp. dioc.,mon. s. Viti o. s. B.,abb.,125,
10301799,Prüm,Prumien.,Trev. dioc.,mon. o. s. B.,abb.,346,
10301810,Putten,,Traiect. dioc.,par. eccl.,,390,
10301812,Pyhrn,Pirmons,Patav. dioc.,par. eccl. s. Marie hospit.,,264,
10301814,Quakenbrück,Quakenbrugghe,Osnab. dioc.,eccl.,vic.,64,
10301815,Quedlinburg,"Quedeleborghe, Quedelingborch",Halberst. dioc.,eccl. secul. s. Seruacii,abbat. et capit.,322,
